"","V1","V2","V3"
"1",0.0139320975255576,0.010082402407483,0.0158831839979614
"2",0.0255848968864752,0.0256447185964149,0.025371725523807
"3",0.0413710746308329,0.0406036191407677,0.0422505413244952
