,0
550.L6S81.s.6.sequence,25259.0
550.L6S281.s.6.sequence,25243.0
550.L1S127.s.1.sequence,25243.0
550.L4S118.s.4.sequence,25215.0
550.L6S235.s.6.sequence,25212.0
550.L1S348.s.1.sequence,25209.0
550.L4S156.s.4.sequence,25206.0
550.L6S168.s.6.sequence,25201.0
550.L4S188.s.4.sequence,25188.0
550.L6S247.s.6.sequence,25174.0
550.L6S36.s.6.sequence,25164.0
550.L1S167.s.1.sequence,25155.0
550.L6S257.s.6.sequence,25153.0
550.L1S157.s.1.sequence,25136.0
550.L2S78.s.2.sequence,25136.0
550.L6S40.s.6.sequence,25127.0
550.L4S240.s.4.sequence,25111.0
550.L4S219.s.4.sequence,25099.0
550.L1S40.s.1.sequence,25088.0
550.L4S178.s.4.sequence,25081.0
550.L1S309.s.1.sequence,25077.0
550.L1S88.s.1.sequence,25064.0
550.L1S269.s.1.sequence,25053.0
550.L1S8.s.1.sequence,25037.0
550.L6S87.s.6.sequence,25036.0
550.L6S95.s.6.sequence,25031.0
550.L1S333.s.1.sequence,25031.0
550.L1S191.s.1.sequence,25004.0
550.L6S154.s.6.sequence,24982.0
550.L6S263.s.6.sequence,24963.0
550.L1S220.s.1.sequence,24957.0
550.L1S212.s.1.sequence,24955.0
550.L2S62.s.2.sequence,24947.0
550.L6S134.s.6.sequence,24911.0
550.L4S278.s.4.sequence,24910.0
550.L2S66.s.2.sequence,24908.0
550.L4S252.s.4.sequence,24901.0
550.L6S214.s.6.sequence,24898.0
550.L2S86.s.2.sequence,24894.0
550.L1S380.s.1.sequence,24885.0
550.L2S53.s.2.sequence,24882.0
550.L1S77.s.1.sequence,24862.0
550.L6S239.s.6.sequence,24856.0
550.L1S36.s.1.sequence,24800.0
550.L2S6.s.2.sequence,24795.0
550.L2S50.s.2.sequence,24777.0
550.L6S46.s.6.sequence,24768.0
550.L6S284.s.6.sequence,24713.0
550.L1S176.s.1.sequence,24695.0
550.L1S129.s.1.sequence,24691.0
550.L1S371.s.1.sequence,24649.0
550.L6S261.s.6.sequence,24618.0
550.L2S2.s.2.sequence,24613.0
550.L1S66.s.1.sequence,24609.0
550.L6S218.s.6.sequence,24602.0
550.L1S168.s.1.sequence,24562.0
550.L6S255.s.6.sequence,24560.0
550.L6S196.s.6.sequence,24546.0
550.L1S279.s.1.sequence,24505.0
550.L1S140.s.1.sequence,24491.0
550.L2S36.s.2.sequence,24491.0
550.L6S195.s.6.sequence,24483.0
550.L6S252.s.6.sequence,24469.0
550.L1S223.s.1.sequence,24457.0
550.L1S378.s.1.sequence,24449.0
550.L6S259.s.6.sequence,24447.0
550.L1S349.s.1.sequence,24445.0
550.L1S159.s.1.sequence,24434.0
550.L6S167.s.6.sequence,24433.0
550.L6S260.s.6.sequence,24411.0
550.L1S92.s.1.sequence,24375.0
550.L6S34.s.6.sequence,24371.0
550.L6S3.s.6.sequence,24362.0
550.L1S365.s.1.sequence,24360.0
550.L6S147.s.6.sequence,24355.0
550.L2S69.s.2.sequence,24347.0
550.L1S132.s.1.sequence,24344.0
550.L1S347.s.1.sequence,24342.0
550.L6S50.s.6.sequence,24339.0
550.L2S51.s.2.sequence,24338.0
550.L1S334.s.1.sequence,24336.0
550.L2S45.s.2.sequence,24330.0
550.L1S154.s.1.sequence,24324.0
550.L1S354.s.1.sequence,24319.0
550.L2S94.s.2.sequence,24318.0
550.L6S266.s.6.sequence,24315.0
550.L1S9.s.1.sequence,24311.0
550.L1S258.s.1.sequence,24287.0
550.L1S228.s.1.sequence,24276.0
550.L6S60.s.6.sequence,24273.0
550.L2S49.s.2.sequence,24267.0
550.L1S53.s.1.sequence,24250.0
550.L6S18.s.6.sequence,24244.0
550.L1S49.s.1.sequence,24215.0
550.L1S43.s.1.sequence,24205.0
550.L1S126.s.1.sequence,24196.0
550.L6S272.s.6.sequence,24145.0
550.L1S113.s.1.sequence,24139.0
550.L4S248.s.4.sequence,24094.0
550.L6S35.s.6.sequence,24087.0
550.L6S245.s.6.sequence,24085.0
550.L4S124.s.4.sequence,24080.0
550.L4S176.s.4.sequence,24079.0
550.L2S44.s.2.sequence,24039.0
550.L2S75.s.2.sequence,24029.0
550.L1S179.s.1.sequence,24022.0
550.L4S271.s.4.sequence,24005.0
550.L1S164.s.1.sequence,24004.0
550.L1S190.s.1.sequence,23994.0
550.L6S45.s.6.sequence,23992.0
550.L1S143.s.1.sequence,23989.0
550.L1S183.s.1.sequence,23976.0
550.L6S211.s.6.sequence,23972.0
550.L4S257.s.4.sequence,23963.0
550.L4S263.s.4.sequence,23959.0
550.L1S214.s.1.sequence,23945.0
550.L1S38.s.1.sequence,23898.0
550.L1S111.s.1.sequence,23870.0
550.L6S210.s.6.sequence,23869.0
550.L1S325.s.1.sequence,23844.0
550.L1S16.s.1.sequence,23820.0
550.L4S275.s.4.sequence,23818.0
550.L1S276.s.1.sequence,23812.0
550.L6S165.s.6.sequence,23806.0
550.L1S65.s.1.sequence,23802.0
550.L6S228.s.6.sequence,23800.0
550.L4S255.s.4.sequence,23782.0
550.L1S242.s.1.sequence,23750.0
550.L6S169.s.6.sequence,23748.0
550.L1S60.s.1.sequence,23690.0
550.L2S73.s.2.sequence,23688.0
550.L1S14.s.1.sequence,23682.0
550.L4S195.s.4.sequence,23678.0
550.L6S76.s.6.sequence,23670.0
550.L6S275.s.6.sequence,23666.0
550.L1S101.s.1.sequence,23661.0
550.L6S41.s.6.sequence,23656.0
550.L1S45.s.1.sequence,23654.0
550.L1S160.s.1.sequence,23648.0
550.L1S155.s.1.sequence,23615.0
550.L2S35.s.2.sequence,23571.0
550.L6S208.s.6.sequence,23537.0
550.L1S156.s.1.sequence,23523.0
550.L1S102.s.1.sequence,23522.0
550.L1S95.s.1.sequence,23511.0
550.L1S153.s.1.sequence,23505.0
550.L6S68.s.6.sequence,23501.0
550.L1S39.s.1.sequence,23493.0
550.L6S306.s.6.sequence,23467.0
550.L2S19.s.2.sequence,23462.0
550.L4S174.s.4.sequence,23441.0
550.L1S165.s.1.sequence,23417.0
550.L1S262.s.1.sequence,23415.0
550.L1S284.s.1.sequence,23409.0
550.L4S140.s.4.sequence,23371.0
550.L2S70.s.2.sequence,23364.0
550.L6S276.s.6.sequence,23325.0
550.L2S13.s.2.sequence,23282.0
550.L4S125.s.4.sequence,23279.0
550.L1S229.s.1.sequence,23277.0
550.L2S11.s.2.sequence,23272.0
550.L1S260.s.1.sequence,23201.0
550.L1S67.s.1.sequence,23170.0
550.L2S77.s.2.sequence,23161.0
550.L6S5.s.6.sequence,23160.0
550.L2S74.s.2.sequence,23135.0
550.L6S258.s.6.sequence,23130.0
550.L1S50.s.1.sequence,23053.0
550.L1S71.s.1.sequence,22991.0
550.L6S271.s.6.sequence,22988.0
550.L1S83.s.1.sequence,22954.0
550.L4S151.s.4.sequence,22953.0
550.L1S59.s.1.sequence,22952.0
550.L2S48.s.2.sequence,22917.0
550.L6S71.s.6.sequence,22901.0
550.L1S28.s.1.sequence,22898.0
550.L4S150.s.4.sequence,22886.0
550.L4S154.s.4.sequence,22884.0
550.L6S290.s.6.sequence,22862.0
550.L1S118.s.1.sequence,22861.0
550.L6S11.s.6.sequence,22853.0
550.L1S142.s.1.sequence,22851.0
550.L4S221.s.4.sequence,22818.0
550.L6S142.s.6.sequence,22815.0
550.L2S26.s.2.sequence,22802.0
550.L4S181.s.4.sequence,22755.0
550.L1S68.s.1.sequence,22744.0
550.L1S244.s.1.sequence,22740.0
550.L4S283.s.4.sequence,22735.0
550.L1S131.s.1.sequence,22725.0
550.L2S83.s.2.sequence,22700.0
550.L1S181.s.1.sequence,22692.0
550.L1S370.s.1.sequence,22673.0
550.L6S268.s.6.sequence,22658.0
550.L4S253.s.4.sequence,22654.0
550.L1S24.s.1.sequence,22614.0
550.L1S324.s.1.sequence,22593.0
550.L6S73.s.6.sequence,22570.0
550.L6S72.s.6.sequence,22570.0
550.L1S19.s.1.sequence,22550.0
550.L2S54.s.2.sequence,22541.0
550.L2S46.s.2.sequence,22501.0
550.L1S116.s.1.sequence,22500.0
550.L2S59.s.2.sequence,22499.0
550.L4S270.s.4.sequence,22487.0
550.L6S251.s.6.sequence,22478.0
550.L1S256.s.1.sequence,22465.0
550.L6S85.s.6.sequence,22439.0
550.L6S182.s.6.sequence,22407.0
550.L1S245.s.1.sequence,22387.0
550.L4S274.s.4.sequence,22350.0
550.L6S262.s.6.sequence,22323.0
550.L1S94.s.1.sequence,22303.0
550.L1S34.s.1.sequence,22264.0
550.L1S17.s.1.sequence,22206.0
550.L1S54.s.1.sequence,22182.0
550.L1S35.s.1.sequence,22181.0
550.L4S246.s.4.sequence,22179.0
550.L4S228.s.4.sequence,22161.0
550.L1S134.s.1.sequence,22135.0
550.L4S173.s.4.sequence,22119.0
550.L6S54.s.6.sequence,22109.0
550.L1S52.s.1.sequence,22056.0
550.L2S12.s.2.sequence,22055.0
550.L4S203.s.4.sequence,22041.0
550.L1S46.s.1.sequence,22033.0
550.L1S178.s.1.sequence,21999.0
550.L1S56.s.1.sequence,21987.0
550.L6S140.s.6.sequence,21975.0
550.L6S250.s.6.sequence,21965.0
550.L2S82.s.2.sequence,21951.0
550.L1S139.s.1.sequence,21933.0
550.L2S52.s.2.sequence,21902.0
550.L4S262.s.4.sequence,21882.0
550.L1S148.s.1.sequence,21865.0
550.L2S72.s.2.sequence,21859.0
550.L6S265.s.6.sequence,21858.0
550.L6S86.s.6.sequence,21765.0
550.L1S109.s.1.sequence,21765.0
550.L6S91.s.6.sequence,21731.0
550.L6S219.s.6.sequence,21709.0
550.L1S13.s.1.sequence,21707.0
550.L1S166.s.1.sequence,21644.0
550.L2S5.s.2.sequence,21627.0
550.L1S93.s.1.sequence,21581.0
550.L6S249.s.6.sequence,21570.0
550.L1S75.s.1.sequence,21566.0
550.L1S78.s.1.sequence,21480.0
550.L4S282.s.4.sequence,21456.0
550.L2S40.s.2.sequence,21444.0
550.L6S77.s.6.sequence,21353.0
550.L1S252.s.1.sequence,21341.0
550.L4S261.s.4.sequence,21336.0
550.L4S259.s.4.sequence,21292.0
550.L1S70.s.1.sequence,21289.0
550.L1S170.s.1.sequence,21282.0
550.L1S115.s.1.sequence,21264.0
550.L1S263.s.1.sequence,21256.0
550.L1S103.s.1.sequence,21251.0
550.L1S281.s.1.sequence,21230.0
550.L2S240.s.2.sequence,21219.0
550.L1S255.s.1.sequence,21210.0
550.L2S28.s.2.sequence,21188.0
550.L1S182.s.1.sequence,21171.0
550.L1S117.s.1.sequence,21169.0
550.L4S260.s.4.sequence,21160.0
550.L1S173.s.1.sequence,21157.0
550.L1S30.s.1.sequence,21135.0
550.L6S69.s.6.sequence,21103.0
550.L4S70.s.4.sequence,21100.0
550.L2S216.s.2.sequence,21095.0
550.L1S99.s.1.sequence,21087.0
550.L1S69.s.1.sequence,21067.0
550.L1S62.s.1.sequence,21017.0
550.L2S68.s.2.sequence,21002.0
550.L1S20.s.1.sequence,20990.0
550.L4S223.s.4.sequence,20916.0
550.L1S48.s.1.sequence,20866.0
550.L1S26.s.1.sequence,20817.0
550.L1S11.s.1.sequence,20802.0
550.L1S146.s.1.sequence,20792.0
550.L2S38.s.2.sequence,20778.0
550.L1S61.s.1.sequence,20717.0
550.L4S250.s.4.sequence,20714.0
550.L1S174.s.1.sequence,20702.0
550.L6S197.s.6.sequence,20645.0
550.L1S107.s.1.sequence,20604.0
550.L1S81.s.1.sequence,20491.0
550.L4S251.s.4.sequence,20477.0
550.L4S234.s.4.sequence,20473.0
550.L6S52.s.6.sequence,20403.0
550.L1S55.s.1.sequence,20303.0
550.L1S169.s.1.sequence,20241.0
550.L2S119.s.2.sequence,20236.0
550.L4S239.s.4.sequence,20227.0
550.L6S62.s.6.sequence,20178.0
550.L4S231.s.4.sequence,20175.0
550.L1S175.s.1.sequence,20162.0
550.L4S224.s.4.sequence,20120.0
550.L1S5.s.1.sequence,20114.0
550.L2S76.s.2.sequence,20072.0
550.L1S58.s.1.sequence,20072.0
550.L4S227.s.4.sequence,20053.0
550.L1S123.s.1.sequence,20026.0
550.L1S257.s.1.sequence,20025.0
550.L2S84.s.2.sequence,20021.0
550.L4S230.s.4.sequence,20014.0
550.L1S247.s.1.sequence,19981.0
550.L1S171.s.1.sequence,19964.0
550.L6S130.s.6.sequence,19943.0
550.L1S22.s.1.sequence,19937.0
550.L1S180.s.1.sequence,19868.0
550.L2S332.s.2.sequence,19713.0
550.L4S243.s.4.sequence,19621.0
550.L1S125.s.1.sequence,19569.0
550.L1S31.s.1.sequence,19495.0
550.L4S245.s.4.sequence,19399.0
550.L2S287.s.2.sequence,19365.0
550.L4S247.s.4.sequence,19277.0
550.L1S29.s.1.sequence,19271.0
550.L1S151.s.1.sequence,19246.0
550.L4S168.s.4.sequence,19210.0
550.L1S375.s.1.sequence,19179.0
550.L6S43.s.6.sequence,19139.0
550.L1S110.s.1.sequence,19053.0
550.L1S1.s.1.sequence,19009.0
550.L1S79.s.1.sequence,18892.0
550.L1S51.s.1.sequence,18783.0
550.L1S82.s.1.sequence,18771.0
550.L1S90.s.1.sequence,18673.0
550.L6S273.s.6.sequence,18661.0
550.L1S91.s.1.sequence,18597.0
550.L1S274.s.1.sequence,18589.0
550.L4S215.s.4.sequence,18537.0
550.L4S236.s.4.sequence,18536.0
550.L2S10.s.2.sequence,18521.0
550.L4S242.s.4.sequence,18441.0
550.L2S185.s.2.sequence,18316.0
550.L4S220.s.4.sequence,17956.0
550.L2S193.s.2.sequence,17949.0
550.L4S229.s.4.sequence,17893.0
550.L1S3.s.1.sequence,17802.0
550.L2S104.s.2.sequence,17774.0
550.L2S264.s.2.sequence,17706.0
550.L2S136.s.2.sequence,17606.0
550.L2S160.s.2.sequence,17559.0
550.L2S191.s.2.sequence,17510.0
550.L1S124.s.1.sequence,17471.0
550.L2S153.s.2.sequence,17367.0
550.L4S235.s.4.sequence,17337.0
550.L4S285.s.4.sequence,17330.0
550.L2S284.s.2.sequence,16913.0
550.L2S283.s.2.sequence,16886.0
550.L1S27.s.1.sequence,16885.0
550.L2S224.s.2.sequence,16817.0
550.L2S303.s.2.sequence,16742.0
550.L2S248.s.2.sequence,16731.0
550.L2S145.s.2.sequence,16600.0
550.L4S196.s.4.sequence,16534.0
550.L2S175.s.2.sequence,16363.0
550.L2S376.s.2.sequence,16358.0
550.L2S246.s.2.sequence,16346.0
550.L2S133.s.2.sequence,16292.0
550.L2S279.s.2.sequence,16283.0
550.L1S63.s.1.sequence,16268.0
550.L2S71.s.2.sequence,16242.0
550.L2S281.s.2.sequence,16164.0
550.L2S111.s.2.sequence,16138.0
550.L2S146.s.2.sequence,16121.0
550.L2S34.s.2.sequence,16100.0
550.L1S379.s.1.sequence,16054.0
550.L2S108.s.2.sequence,15947.0
550.L2S139.s.2.sequence,15912.0
550.L1S47.s.1.sequence,15906.0
550.L2S113.s.2.sequence,15827.0
550.L2S116.s.2.sequence,15759.0
550.L1S6.s.1.sequence,15728.0
550.L2S97.s.2.sequence,15668.0
550.L1S172.s.1.sequence,15629.0
550.L2S258.s.2.sequence,15573.0
550.L1S7.s.1.sequence,15571.0
550.L1S4.s.1.sequence,15551.0
550.L2S194.s.2.sequence,15463.0
550.L2S141.s.2.sequence,15426.0
550.L1S18.s.1.sequence,15416.0
550.L2S142.s.2.sequence,15369.0
550.L2S112.s.2.sequence,15367.0
550.L2S356.s.2.sequence,15354.0
550.L2S148.s.2.sequence,15321.0
550.L2S379.s.2.sequence,15283.0
550.L2S223.s.2.sequence,15220.0
550.L2S135.s.2.sequence,15141.0
550.L2S187.s.2.sequence,15137.0
550.L2S276.s.2.sequence,15102.0
550.L2S278.s.2.sequence,15049.0
550.L2S305.s.2.sequence,15023.0
550.L2S167.s.2.sequence,14936.0
550.L2S257.s.2.sequence,14900.0
550.L2S117.s.2.sequence,14827.0
550.L2S98.s.2.sequence,14812.0
550.L2S137.s.2.sequence,14727.0
550.L2S181.s.2.sequence,14710.0
550.L2S163.s.2.sequence,14654.0
550.L2S100.s.2.sequence,14605.0
550.L2S301.s.2.sequence,14557.0
550.L2S105.s.2.sequence,14509.0
550.L2S132.s.2.sequence,14488.0
550.L2S140.s.2.sequence,14468.0
550.L2S382.s.2.sequence,14462.0
550.L2S197.s.2.sequence,14431.0
550.L2S239.s.2.sequence,14358.0
550.L4S238.s.4.sequence,14354.0
550.L2S201.s.2.sequence,14333.0
550.L2S360.s.2.sequence,14317.0
550.L2S114.s.2.sequence,14308.0
550.L2S159.s.2.sequence,14305.0
550.L2S155.s.2.sequence,14285.0
550.L2S221.s.2.sequence,14256.0
550.L2S235.s.2.sequence,14227.0
550.L2S199.s.2.sequence,14221.0
550.L2S126.s.2.sequence,14196.0
550.L2S130.s.2.sequence,14181.0
550.L4S226.s.4.sequence,14161.0
550.L2S249.s.2.sequence,14155.0
550.L2S218.s.2.sequence,14134.0
550.L2S369.s.2.sequence,14127.0
550.L2S200.s.2.sequence,14116.0
550.L2S383.s.2.sequence,14109.0
550.L2S198.s.2.sequence,14109.0
550.L2S182.s.2.sequence,14049.0
550.L2S296.s.2.sequence,14027.0
550.L2S282.s.2.sequence,14022.0
550.L2S280.s.2.sequence,13994.0
550.L2S173.s.2.sequence,13989.0
550.L2S109.s.2.sequence,13932.0
550.L2S232.s.2.sequence,13910.0
550.L2S152.s.2.sequence,13900.0
550.L2S151.s.2.sequence,13886.0
550.L2S122.s.2.sequence,13848.0
550.L2S290.s.2.sequence,13824.0
550.L1S374.s.1.sequence,13761.0
550.L2S233.s.2.sequence,13745.0
550.L2S30.s.2.sequence,13714.0
550.L2S184.s.2.sequence,13689.0
550.L2S171.s.2.sequence,13670.0
550.L2S241.s.2.sequence,13664.0
550.L2S219.s.2.sequence,13637.0
550.L2S162.s.2.sequence,13618.0
550.L2S320.s.2.sequence,13614.0
550.L2S144.s.2.sequence,13591.0
550.L2S242.s.2.sequence,13581.0
550.L2S270.s.2.sequence,13555.0
550.L2S318.s.2.sequence,13480.0
550.L2S215.s.2.sequence,13459.0
550.L2S120.s.2.sequence,13413.0
550.L2S230.s.2.sequence,13403.0
550.L4S244.s.4.sequence,13395.0
550.L2S129.s.2.sequence,13395.0
550.L2S286.s.2.sequence,13318.0
550.L2S247.s.2.sequence,13309.0
550.L2S321.s.2.sequence,13307.0
550.L2S206.s.2.sequence,13295.0
550.L2S179.s.2.sequence,13276.0
550.L2S147.s.2.sequence,13274.0
550.L2S127.s.2.sequence,13193.0
550.L2S99.s.2.sequence,13172.0
550.L2S196.s.2.sequence,13120.0
550.L2S170.s.2.sequence,13119.0
550.L2S271.s.2.sequence,13119.0
550.L2S250.s.2.sequence,13099.0
550.L2S293.s.2.sequence,13082.0
550.L2S172.s.2.sequence,13061.0
550.L2S256.s.2.sequence,13042.0
550.L2S161.s.2.sequence,13038.0
550.L2S134.s.2.sequence,13035.0
550.L2S124.s.2.sequence,13031.0
550.L2S344.s.2.sequence,13022.0
550.L2S138.s.2.sequence,12999.0
550.L2S214.s.2.sequence,12992.0
550.L2S190.s.2.sequence,12973.0
550.L2S277.s.2.sequence,12956.0
550.L2S306.s.2.sequence,12839.0
550.L2S269.s.2.sequence,12834.0
550.L2S183.s.2.sequence,12761.0
550.L2S297.s.2.sequence,12751.0
550.L2S329.s.2.sequence,12675.0
550.L2S273.s.2.sequence,12674.0
550.L2S229.s.2.sequence,12661.0
550.L2S354.s.2.sequence,12660.0
550.L2S174.s.2.sequence,12621.0
550.L2S313.s.2.sequence,12620.0
550.L2S314.s.2.sequence,12554.0
550.L2S361.s.2.sequence,12550.0
550.L2S121.s.2.sequence,12542.0
550.L2S254.s.2.sequence,12512.0
550.L2S263.s.2.sequence,12507.0
550.L2S228.s.2.sequence,12499.0
550.L2S150.s.2.sequence,12483.0
550.L2S209.s.2.sequence,12446.0
550.L2S110.s.2.sequence,12438.0
550.L2S342.s.2.sequence,12382.0
550.L2S285.s.2.sequence,12357.0
550.L2S243.s.2.sequence,12347.0
550.L2S188.s.2.sequence,12331.0
550.L2S168.s.2.sequence,12329.0
550.L2S255.s.2.sequence,12273.0
550.L2S176.s.2.sequence,12151.0
550.L2S377.s.2.sequence,12107.0
550.L2S292.s.2.sequence,12054.0
550.L2S322.s.2.sequence,12008.0
550.L2S178.s.2.sequence,12008.0
550.L2S157.s.2.sequence,11986.0
550.L2S378.s.2.sequence,11981.0
550.L2S154.s.2.sequence,11975.0
550.L2S291.s.2.sequence,11938.0
550.L2S251.s.2.sequence,11932.0
550.L2S308.s.2.sequence,11920.0
550.L2S327.s.2.sequence,11892.0
550.L2S374.s.2.sequence,11865.0
550.L2S180.s.2.sequence,11861.0
550.L2S245.s.2.sequence,11825.0
550.L2S143.s.2.sequence,11776.0
550.L2S204.s.2.sequence,11748.0
550.L2S275.s.2.sequence,11704.0
550.L2S238.s.2.sequence,11699.0
550.L2S359.s.2.sequence,11684.0
550.L2S352.s.2.sequence,11678.0
550.L2S106.s.2.sequence,11608.0
550.L2S149.s.2.sequence,11595.0
550.L2S189.s.2.sequence,11567.0
550.L2S265.s.2.sequence,11561.0
550.L2S237.s.2.sequence,11542.0
550.L2S294.s.2.sequence,11535.0
550.L2S101.s.2.sequence,11521.0
550.L2S211.s.2.sequence,11515.0
550.L2S268.s.2.sequence,11506.0
550.L2S118.s.2.sequence,11504.0
550.L2S367.s.2.sequence,11486.0
550.L2S252.s.2.sequence,11457.0
550.L2S231.s.2.sequence,11448.0
550.L2S102.s.2.sequence,11422.0
550.L2S212.s.2.sequence,11332.0
550.L2S115.s.2.sequence,11246.0
550.L2S208.s.2.sequence,11231.0
550.L2S226.s.2.sequence,11230.0
550.L2S156.s.2.sequence,11213.0
550.L2S164.s.2.sequence,11170.0
550.L2S220.s.2.sequence,11145.0
550.L2S317.s.2.sequence,11141.0
550.L2S336.s.2.sequence,11110.0
550.L2S350.s.2.sequence,11093.0
550.L2S298.s.2.sequence,11069.0
550.L2S165.s.2.sequence,11016.0
550.L2S225.s.2.sequence,11003.0
550.L1S372.s.1.sequence,10907.0
550.L2S262.s.2.sequence,10894.0
550.L2S333.s.2.sequence,10892.0
550.L2S351.s.2.sequence,10876.0
550.L2S169.s.2.sequence,10832.0
550.L2S234.s.2.sequence,10813.0
550.L2S222.s.2.sequence,10804.0
550.L2S325.s.2.sequence,10791.0
550.L2S373.s.2.sequence,10771.0
550.L2S259.s.2.sequence,10767.0
550.L2S195.s.2.sequence,10746.0
550.L2S103.s.2.sequence,10677.0
550.L2S272.s.2.sequence,10657.0
550.L2S107.s.2.sequence,10637.0
550.L2S312.s.2.sequence,10611.0
550.L2S381.s.2.sequence,10591.0
550.L2S227.s.2.sequence,10535.0
550.L2S166.s.2.sequence,10517.0
550.L2S289.s.2.sequence,10499.0
550.L2S158.s.2.sequence,10497.0
550.L2S330.s.2.sequence,10474.0
550.L2S355.s.2.sequence,10392.0
550.L2S213.s.2.sequence,10344.0
550.L2S370.s.2.sequence,10313.0
550.L2S315.s.2.sequence,10272.0
550.L2S343.s.2.sequence,10268.0
550.L5S209.s.5.sequence,10253.0
550.L2S326.s.2.sequence,10246.0
550.L2S207.s.2.sequence,10240.0
550.L2S300.s.2.sequence,10219.0
550.L2S371.s.2.sequence,10206.0
550.L2S304.s.2.sequence,10183.0
550.L2S186.s.2.sequence,10172.0
550.L2S310.s.2.sequence,10163.0
550.L2S337.s.2.sequence,10151.0
550.L2S363.s.2.sequence,10133.0
550.L2S131.s.2.sequence,10131.0
550.L2S362.s.2.sequence,10097.0
550.L2S347.s.2.sequence,10085.0
550.L2S323.s.2.sequence,10057.0
550.L2S210.s.2.sequence,10001.0
550.L2S217.s.2.sequence,9975.0
550.L2S244.s.2.sequence,9965.0
550.L2S203.s.2.sequence,9895.0
550.L5S118.s.5.sequence,9886.0
550.L2S348.s.2.sequence,9878.0
550.L5S212.s.5.sequence,9875.0
550.L2S260.s.2.sequence,9865.0
550.L2S205.s.2.sequence,9829.0
550.L2S319.s.2.sequence,9804.0
550.L2S128.s.2.sequence,9803.0
550.L5S149.s.5.sequence,9739.0
550.L2S274.s.2.sequence,9719.0
550.L2S341.s.2.sequence,9695.0
550.L5S272.s.5.sequence,9632.0
550.L2S125.s.2.sequence,9543.0
550.L5S158.s.5.sequence,9540.0
550.L5S152.s.5.sequence,9504.0
550.L2S334.s.2.sequence,9496.0
550.L2S335.s.2.sequence,9402.0
550.L5S179.s.5.sequence,9294.0
550.L2S328.s.2.sequence,9207.0
550.L5S276.s.5.sequence,9189.0
550.L5S136.s.5.sequence,9183.0
550.L5S222.s.5.sequence,9172.0
550.L2S253.s.2.sequence,9166.0
550.L2S307.s.2.sequence,9164.0
550.L2S345.s.2.sequence,9142.0
550.L5S102.s.5.sequence,9118.0
550.L2S331.s.2.sequence,9113.0
550.L2S358.s.2.sequence,9112.0
550.L2S372.s.2.sequence,9109.0
550.L5S237.s.5.sequence,9095.0
550.L2S353.s.2.sequence,9083.0
550.L2S261.s.2.sequence,9076.0
550.L5S198.s.5.sequence,9069.0
550.L5S188.s.5.sequence,9067.0
550.L2S302.s.2.sequence,9004.0
550.L5S191.s.5.sequence,8977.0
550.L5S112.s.5.sequence,8958.0
550.L5S262.s.5.sequence,8930.0
550.L5S135.s.5.sequence,8930.0
550.L2S311.s.2.sequence,8924.0
550.L2S349.s.2.sequence,8908.0
550.L2S365.s.2.sequence,8903.0
550.L5S111.s.5.sequence,8875.0
550.L2S366.s.2.sequence,8875.0
550.L5S142.s.5.sequence,8842.0
550.L5S286.s.5.sequence,8801.0
550.L5S159.s.5.sequence,8796.0
550.L5S229.s.5.sequence,8758.0
550.L2S299.s.2.sequence,8715.0
550.L5S258.s.5.sequence,8698.0
550.L5S168.s.5.sequence,8660.0
550.L5S183.s.5.sequence,8657.0
550.L5S214.s.5.sequence,8642.0
550.L2S357.s.2.sequence,8602.0
550.L2S346.s.2.sequence,8601.0
550.L2S202.s.2.sequence,8583.0
550.L5S275.s.5.sequence,8547.0
550.L5S199.s.5.sequence,8486.0
550.L5S137.s.5.sequence,8470.0
550.L5S103.s.5.sequence,8468.0
550.L5S120.s.5.sequence,8462.0
550.L5S224.s.5.sequence,8454.0
550.L2S368.s.2.sequence,8434.0
550.L5S266.s.5.sequence,8434.0
550.L2S380.s.2.sequence,8418.0
550.L5S126.s.5.sequence,8358.0
550.L5S101.s.5.sequence,8325.0
550.L5S278.s.5.sequence,8306.0
550.L5S238.s.5.sequence,8279.0
550.L5S127.s.5.sequence,8278.0
550.L5S104.s.5.sequence,8211.0
550.L2S339.s.2.sequence,8196.0
550.L5S166.s.5.sequence,8129.0
550.L5S113.s.5.sequence,8109.0
550.L5S189.s.5.sequence,8088.0
550.L5S274.s.5.sequence,8086.0
550.L5S282.s.5.sequence,8082.0
550.L5S215.s.5.sequence,8077.0
550.L5S119.s.5.sequence,8058.0
550.L5S97.s.5.sequence,8005.0
550.L5S115.s.5.sequence,7999.0
550.L5S125.s.5.sequence,7992.0
550.L5S167.s.5.sequence,7946.0
550.L2S123.s.2.sequence,7944.0
550.L5S190.s.5.sequence,7943.0
550.L5S218.s.5.sequence,7941.0
550.L5S200.s.5.sequence,7920.0
550.L5S184.s.5.sequence,7916.0
550.L5S175.s.5.sequence,7910.0
550.L2S295.s.2.sequence,7901.0
550.L5S132.s.5.sequence,7866.0
550.L5S164.s.5.sequence,7850.0
550.L5S134.s.5.sequence,7845.0
550.L5S171.s.5.sequence,7838.0
550.L5S248.s.5.sequence,7837.0
550.L5S154.s.5.sequence,7833.0
550.L2S324.s.2.sequence,7821.0
550.L5S128.s.5.sequence,7812.0
550.L5S144.s.5.sequence,7811.0
550.L5S251.s.5.sequence,7801.0
550.L5S160.s.5.sequence,7771.0
550.L5S285.s.5.sequence,7723.0
