"","V1","V2","V3"
"1",0.0418497486446682,0.0379559186658678,0.036122043194069
"2",0.0589686226269088,0.0579699872230378,0.059398695049571
"3",0.0718107694530054,0.0705550808817933,0.0692702281931854
